,Unnamed: 0,Local time,Open,High,Low,Close,Volume,final_date,year,month,day,oanda_open,Open_sp,High_sp,Low_sp,Close_sp,Volume_sp
0,0,10.01.2017 00:00:00.000 GMT+1100,1.01829,1.01949,1.01703,1.01767,8040.4502,2017-01-10,2017,1,10,1.01526,2275.35,2275.849,2273.099,2273.849,1.44
1,1,10.01.2017 01:00:00.000 GMT+1100,1.01766,1.01814,1.01619,1.01767,10376.79,2017-01-10,2017,1,10,1.01526,2273.849,2274.1,2268.849,2271.339,3.4139
2,2,10.01.2017 02:00:00.000 GMT+1100,1.01768,1.01798,1.01547,1.0165799999999998,9095.7002,2017-01-10,2017,1,10,1.01526,2271.399,2274.84,2269.339,2274.339,3.2731
3,3,10.01.2017 03:00:00.000 GMT+1100,1.01656,1.01656,1.01412,1.0148,8413.5,2017-01-10,2017,1,10,1.01526,2274.16,2275.42,2271.84,2273.09,1.4280000000000002
4,4,10.01.2017 04:00:00.000 GMT+1100,1.01481,1.01581,1.01435,1.0151,6160.0498,2017-01-10,2017,1,10,1.01526,2273.11,2274.84,2271.589,2274.089,0.9213
5,5,10.01.2017 05:00:00.000 GMT+1100,1.01509,1.01594,1.01481,1.01591,5053.4502,2017-01-10,2017,1,10,1.01526,2274.34,2274.589,2271.099,2272.34,1.6216
6,6,10.01.2017 06:00:00.000 GMT+1100,1.01593,1.01593,1.01423,1.0143799999999998,4708.77,2017-01-10,2017,1,10,1.01526,2272.34,2272.59,2269.099,2270.349,1.8739
7,7,10.01.2017 07:00:00.000 GMT+1100,1.0143799999999998,1.01606,1.01434,1.015,5638.8198,2017-01-10,2017,1,10,1.01526,2270.599,2272.6,2269.349,2269.599,1.7842
8,8,10.01.2017 08:00:00.000 GMT+1100,1.01501,1.01529,1.01472,1.01511,1081.13,2017-01-10,2017,1,10,1.01526,2269.849,2270.1,2269.849,2270.1,0.002
9,9,10.01.2017 09:00:00.000 GMT+1100,1.01485,1.01522,1.01297,1.01387,1139.01,2017-01-10,2017,1,10,1.01526,2270.1,2270.1,2270.1,2270.1,0.0
