,Local time,Open,High,Low,Close,Volume,final_date,year,month,day,oanda_open
15,10.01.2017 15:00:00.000 GMT+1100,1.01167,1.01257,1.01139,1.01249,4621.96,2017-01-10,2017,01,10,1.01526
16,10.01.2017 16:00:00.000 GMT+1100,1.0125,1.01292,1.01194,1.01237,5294.8701,2017-01-10,2017,01,10,1.01526
17,10.01.2017 17:00:00.000 GMT+1100,1.01237,1.01388,1.01206,1.0137,3627.23,2017-01-10,2017,01,10,1.01526
18,10.01.2017 18:00:00.000 GMT+1100,1.0137,1.01416,1.01253,1.0126600000000001,5280.8599,2017-01-10,2017,01,10,1.01526
19,10.01.2017 19:00:00.000 GMT+1100,1.01265,1.0142200000000001,1.01175,1.01213,10059.3799,2017-01-10,2017,01,10,1.01526
20,10.01.2017 20:00:00.000 GMT+1100,1.0121200000000001,1.0134299999999998,1.01146,1.01312,8461.8398,2017-01-10,2017,01,10,1.01526
21,10.01.2017 21:00:00.000 GMT+1100,1.01312,1.01401,1.0122,1.01338,6852.8398,2017-01-10,2017,01,10,1.01526
22,10.01.2017 22:00:00.000 GMT+1100,1.0134100000000001,1.01415,1.01308,1.0140200000000001,5702.4199,2017-01-10,2017,01,10,1.01526
23,10.01.2017 23:00:00.000 GMT+1100,1.01403,1.01621,1.01366,1.0155399999999999,7239.46,2017-01-10,2017,01,10,1.01526
24,11.01.2017 00:00:00.000 GMT+1100,1.0155399999999999,1.01636,1.0151700000000001,1.01557,7337.6201,2017-01-11,2017,01,11,1.01686
25,11.01.2017 01:00:00.000 GMT+1100,1.01556,1.01585,1.0124,1.01331,10760.7402,2017-01-11,2017,01,11,1.01686
26,11.01.2017 02:00:00.000 GMT+1100,1.0133299999999998,1.01501,1.0127700000000002,1.01358,11980.9102,2017-01-11,2017,01,11,1.01686
27,11.01.2017 03:00:00.000 GMT+1100,1.0136100000000001,1.01603,1.01324,1.01579,10298.0303,2017-01-11,2017,01,11,1.01686
28,11.01.2017 04:00:00.000 GMT+1100,1.01578,1.01778,1.0154100000000001,1.0165899999999999,6307.8301,2017-01-11,2017,01,11,1.01686
29,11.01.2017 05:00:00.000 GMT+1100,1.01661,1.01702,1.01633,1.0166899999999999,4961.5898,2017-01-11,2017,01,11,1.01686
30,11.01.2017 06:00:00.000 GMT+1100,1.0166899999999999,1.01715,1.01635,1.01661,4496.5298,2017-01-11,2017,01,11,1.01686
31,11.01.2017 07:00:00.000 GMT+1100,1.01664,1.0168,1.01619,1.01619,2707.0801,2017-01-11,2017,01,11,1.01686
32,11.01.2017 08:00:00.000 GMT+1100,1.01619,1.0168,1.01619,1.01674,1445.21,2017-01-11,2017,01,11,1.01686
33,11.01.2017 09:00:00.000 GMT+1100,1.01676,1.0170700000000001,1.01621,1.01635,1516.86,2017-01-11,2017,01,11,1.01686
34,11.01.2017 10:00:00.000 GMT+1100,1.01634,1.0170700000000001,1.01634,1.01683,1712.12,2017-01-11,2017,01,11,1.01686
35,11.01.2017 11:00:00.000 GMT+1100,1.01683,1.0169,1.01604,1.01644,4610.29,2017-01-11,2017,01,11,1.01686
36,11.01.2017 12:00:00.000 GMT+1100,1.01645,1.0172700000000001,1.01575,1.01641,3992.1299,2017-01-11,2017,01,11,1.01686
37,11.01.2017 13:00:00.000 GMT+1100,1.01642,1.01788,1.0162200000000001,1.01754,4225.3501,2017-01-11,2017,01,11,1.01686
38,11.01.2017 14:00:00.000 GMT+1100,1.01754,1.0181799999999999,1.0170299999999999,1.01757,4606.5298,2017-01-11,2017,01,11,1.01686
39,11.01.2017 15:00:00.000 GMT+1100,1.01756,1.01824,1.01691,1.0170700000000001,5338.1802,2017-01-11,2017,01,11,1.01686
40,11.01.2017 16:00:00.000 GMT+1100,1.0170700000000001,1.0176,1.01692,1.01722,3215.6299,2017-01-11,2017,01,11,1.01686
41,11.01.2017 17:00:00.000 GMT+1100,1.01722,1.01735,1.01581,1.01591,3733.0,2017-01-11,2017,01,11,1.01686
42,11.01.2017 18:00:00.000 GMT+1100,1.01593,1.0165799999999998,1.01557,1.01575,4937.6899,2017-01-11,2017,01,11,1.01686
43,11.01.2017 19:00:00.000 GMT+1100,1.01576,1.01692,1.0155100000000001,1.01655,6722.54,2017-01-11,2017,01,11,1.01686
44,11.01.2017 20:00:00.000 GMT+1100,1.01654,1.01958,1.0163799999999998,1.01852,6593.0898,2017-01-11,2017,01,11,1.01686
45,11.01.2017 21:00:00.000 GMT+1100,1.01852,1.02031,1.01801,1.0198,6164.98,2017-01-11,2017,01,11,1.01686
46,11.01.2017 22:00:00.000 GMT+1100,1.0198,1.0206899999999999,1.01935,1.02024,6057.7002,2017-01-11,2017,01,11,1.01686
47,11.01.2017 23:00:00.000 GMT+1100,1.02024,1.02156,1.0196,1.02085,7217.8101,2017-01-11,2017,01,11,1.01686
48,12.01.2017 00:00:00.000 GMT+1100,1.02082,1.02149,1.01981,1.02033,7911.2998,2017-01-12,2017,01,12,1.0141
49,12.01.2017 01:00:00.000 GMT+1100,1.02033,1.0232,1.01995,1.02282,9912.4404,2017-01-12,2017,01,12,1.0141
50,12.01.2017 02:00:00.000 GMT+1100,1.0227899999999999,1.0247700000000002,1.02272,1.0229700000000002,12912.3096,2017-01-12,2017,01,12,1.0141
51,12.01.2017 03:00:00.000 GMT+1100,1.02296,1.02437,1.01688,1.02047,21605.75,2017-01-12,2017,01,12,1.0141
52,12.01.2017 04:00:00.000 GMT+1100,1.02043,1.02329,1.0147700000000002,1.01581,18263.9297,2017-01-12,2017,01,12,1.0141
53,12.01.2017 05:00:00.000 GMT+1100,1.0158200000000002,1.01606,1.0101,1.01227,19075.3008,2017-01-12,2017,01,12,1.0141
54,12.01.2017 06:00:00.000 GMT+1100,1.01226,1.01516,1.01121,1.01473,10310.9199,2017-01-12,2017,01,12,1.0141
55,12.01.2017 07:00:00.000 GMT+1100,1.01473,1.01587,1.01461,1.01514,5206.6602,2017-01-12,2017,01,12,1.0141
56,12.01.2017 08:00:00.000 GMT+1100,1.01514,1.01514,1.0138200000000002,1.01405,2340.1201,2017-01-12,2017,01,12,1.0141
57,12.01.2017 09:00:00.000 GMT+1100,1.01406,1.01447,1.01362,1.01395,1368.22,2017-01-12,2017,01,12,1.0141
58,12.01.2017 10:00:00.000 GMT+1100,1.01395,1.01441,1.01265,1.0133,3689.0601,2017-01-12,2017,01,12,1.0141
59,12.01.2017 11:00:00.000 GMT+1100,1.0133,1.01492,1.01271,1.0141799999999999,6459.6299,2017-01-12,2017,01,12,1.0141
60,12.01.2017 12:00:00.000 GMT+1100,1.0141799999999999,1.01452,1.01318,1.01399,6125.9702,2017-01-12,2017,01,12,1.0141
61,12.01.2017 13:00:00.000 GMT+1100,1.01401,1.01405,1.01168,1.01268,5869.8999,2017-01-12,2017,01,12,1.0141
62,12.01.2017 14:00:00.000 GMT+1100,1.0126600000000001,1.01336,1.01168,1.0119,4919.27,2017-01-12,2017,01,12,1.0141
63,12.01.2017 15:00:00.000 GMT+1100,1.01189,1.01282,1.01148,1.01271,5447.1802,2017-01-12,2017,01,12,1.0141
64,12.01.2017 16:00:00.000 GMT+1100,1.01275,1.01321,1.0117,1.0117,4192.8301,2017-01-12,2017,01,12,1.0141
65,12.01.2017 17:00:00.000 GMT+1100,1.01168,1.01242,1.00983,1.0098799999999999,6156.9102,2017-01-12,2017,01,12,1.0141
66,12.01.2017 18:00:00.000 GMT+1100,1.0099,1.01088,1.0094299999999998,1.00978,8112.1802,2017-01-12,2017,01,12,1.0141
67,12.01.2017 19:00:00.000 GMT+1100,1.00978,1.00984,1.00601,1.00786,10905.79,2017-01-12,2017,01,12,1.0141
68,12.01.2017 20:00:00.000 GMT+1100,1.0078799999999999,1.009,1.00676,1.00738,9223.2002,2017-01-12,2017,01,12,1.0141
69,12.01.2017 21:00:00.000 GMT+1100,1.00738,1.0103799999999998,1.00711,1.00796,7275.2202,2017-01-12,2017,01,12,1.0141
70,12.01.2017 22:00:00.000 GMT+1100,1.00796,1.0086700000000002,1.00714,1.00728,6567.5698,2017-01-12,2017,01,12,1.0141
71,12.01.2017 23:00:00.000 GMT+1100,1.00727,1.00749,1.00563,1.00632,8208.79,2017-01-12,2017,01,12,1.0141
72,13.01.2017 00:00:00.000 GMT+1100,1.00633,1.00847,1.00558,1.00767,9795.2402,2017-01-13,2017,01,13,1.01084
73,13.01.2017 01:00:00.000 GMT+1100,1.00765,1.00936,1.00714,1.0072299999999998,11634.6299,2017-01-13,2017,01,13,1.01084
74,13.01.2017 02:00:00.000 GMT+1100,1.00721,1.0091,1.00575,1.00814,14153.0996,2017-01-13,2017,01,13,1.01084
75,13.01.2017 03:00:00.000 GMT+1100,1.00811,1.00853,1.0062200000000001,1.00663,12619.2803,2017-01-13,2017,01,13,1.01084
76,13.01.2017 04:00:00.000 GMT+1100,1.00663,1.00864,1.00642,1.00833,6387.6099,2017-01-13,2017,01,13,1.01084
77,13.01.2017 05:00:00.000 GMT+1100,1.00835,1.00975,1.00803,1.0090299999999999,8590.5195,2017-01-13,2017,01,13,1.01084
78,13.01.2017 06:00:00.000 GMT+1100,1.00904,1.0106899999999999,1.00863,1.01029,6869.98,2017-01-13,2017,01,13,1.01084
79,13.01.2017 07:00:00.000 GMT+1100,1.0103,1.01118,1.00995,1.00995,5440.9302,2017-01-13,2017,01,13,1.01084
80,13.01.2017 08:00:00.000 GMT+1100,1.00997,1.01096,1.00973,1.01083,1989.8199,2017-01-13,2017,01,13,1.01084
81,13.01.2017 09:00:00.000 GMT+1100,1.0106600000000001,1.01109,1.00985,1.01052,1700.87,2017-01-13,2017,01,13,1.01084
82,13.01.2017 10:00:00.000 GMT+1100,1.0104799999999998,1.01108,1.0102200000000001,1.01042,3653.26,2017-01-13,2017,01,13,1.01084
83,13.01.2017 11:00:00.000 GMT+1100,1.01045,1.01131,1.01019,1.0110299999999999,5125.23,2017-01-13,2017,01,13,1.01084
84,13.01.2017 12:00:00.000 GMT+1100,1.0110299999999999,1.01122,1.0101,1.01014,4866.3599,2017-01-13,2017,01,13,1.01084
85,13.01.2017 13:00:00.000 GMT+1100,1.01014,1.01129,1.00989,1.01116,5742.5898,2017-01-13,2017,01,13,1.01084
86,13.01.2017 14:00:00.000 GMT+1100,1.01118,1.0112700000000001,1.01053,1.01081,3996.01,2017-01-13,2017,01,13,1.01084
87,13.01.2017 15:00:00.000 GMT+1100,1.01082,1.011,1.01006,1.01006,3453.79,2017-01-13,2017,01,13,1.01084
88,13.01.2017 16:00:00.000 GMT+1100,1.01007,1.0104600000000001,1.00994,1.00994,3115.5,2017-01-13,2017,01,13,1.01084
89,13.01.2017 17:00:00.000 GMT+1100,1.00997,1.01026,1.00865,1.0087,5212.6099,2017-01-13,2017,01,13,1.01084
90,13.01.2017 18:00:00.000 GMT+1100,1.00874,1.00928,1.00797,1.00881,6551.02,2017-01-13,2017,01,13,1.01084
91,13.01.2017 19:00:00.000 GMT+1100,1.00881,1.0095,1.00738,1.0084799999999998,7748.2202,2017-01-13,2017,01,13,1.01084
92,13.01.2017 20:00:00.000 GMT+1100,1.00847,1.00894,1.0069700000000001,1.00803,5637.2798,2017-01-13,2017,01,13,1.01084
93,13.01.2017 21:00:00.000 GMT+1100,1.00804,1.00841,1.0070299999999999,1.00806,6299.8901,2017-01-13,2017,01,13,1.01084
94,13.01.2017 22:00:00.000 GMT+1100,1.00806,1.00814,1.00692,1.00806,5920.46,2017-01-13,2017,01,13,1.01084
95,13.01.2017 23:00:00.000 GMT+1100,1.00805,1.00814,1.0066,1.00752,6581.27,2017-01-13,2017,01,13,1.01084
96,14.01.2017 00:00:00.000 GMT+1100,1.0075,1.00948,1.00413,1.0075,13844.8799,2017-01-14,2017,01,14,
97,14.01.2017 01:00:00.000 GMT+1100,1.0075,1.01155,1.00682,1.01119,15564.5703,2017-01-14,2017,01,14,
98,14.01.2017 02:00:00.000 GMT+1100,1.01125,1.01213,1.00949,1.00985,14193.7998,2017-01-14,2017,01,14,
99,14.01.2017 03:00:00.000 GMT+1100,1.00985,1.01083,1.00892,1.0098,9475.29,2017-01-14,2017,01,14,
100,14.01.2017 04:00:00.000 GMT+1100,1.00979,1.00999,1.00771,1.00861,7582.1802,2017-01-14,2017,01,14,
101,14.01.2017 05:00:00.000 GMT+1100,1.00861,1.00957,1.00797,1.00955,6095.6899,2017-01-14,2017,01,14,
102,14.01.2017 06:00:00.000 GMT+1100,1.0095299999999998,1.00975,1.00795,1.00904,5590.3599,2017-01-14,2017,01,14,
103,14.01.2017 07:00:00.000 GMT+1100,1.00902,1.00942,1.0085,1.0091,4842.23,2017-01-14,2017,01,14,
104,14.01.2017 08:00:00.000 GMT+1100,1.00914,1.00949,1.00816,1.00816,2097.5901,2017-01-14,2017,01,14,
105,16.01.2017 09:00:00.000 GMT+1100,1.00939,1.01084,1.009,1.01026,2623.04,2017-01-16,2017,01,16,1.0088
106,16.01.2017 10:00:00.000 GMT+1100,1.01041,1.0106899999999999,1.00909,1.0099200000000002,2633.54,2017-01-16,2017,01,16,1.0088
107,16.01.2017 11:00:00.000 GMT+1100,1.00991,1.01025,1.00934,1.00976,2848.51,2017-01-16,2017,01,16,1.0088
108,16.01.2017 12:00:00.000 GMT+1100,1.0097399999999999,1.0107700000000002,1.00971,1.01034,2853.21,2017-01-16,2017,01,16,1.0088
109,16.01.2017 13:00:00.000 GMT+1100,1.01035,1.01116,1.00966,1.01017,4159.8799,2017-01-16,2017,01,16,1.0088
110,16.01.2017 14:00:00.000 GMT+1100,1.0101799999999999,1.01124,1.01006,1.011,2886.47,2017-01-16,2017,01,16,1.0088
111,16.01.2017 15:00:00.000 GMT+1100,1.01101,1.01148,1.01073,1.01075,2594.27,2017-01-16,2017,01,16,1.0088
112,16.01.2017 16:00:00.000 GMT+1100,1.0107700000000002,1.01109,1.01007,1.01026,3886.7,2017-01-16,2017,01,16,1.0088
113,16.01.2017 17:00:00.000 GMT+1100,1.01026,1.01042,1.00902,1.00994,4332.3901,2017-01-16,2017,01,16,1.0088
114,16.01.2017 18:00:00.000 GMT+1100,1.00996,1.01124,1.0094,1.00996,5923.1099,2017-01-16,2017,01,16,1.0088
115,16.01.2017 19:00:00.000 GMT+1100,1.00993,1.01339,1.00962,1.01324,8730.8799,2017-01-16,2017,01,16,1.0088
116,16.01.2017 20:00:00.000 GMT+1100,1.01324,1.01363,1.0121200000000001,1.01249,7142.8101,2017-01-16,2017,01,16,1.0088
117,16.01.2017 21:00:00.000 GMT+1100,1.01251,1.0131,1.01217,1.0126600000000001,6169.98,2017-01-16,2017,01,16,1.0088
118,16.01.2017 22:00:00.000 GMT+1100,1.01268,1.01316,1.01167,1.0120799999999999,6182.8599,2017-01-16,2017,01,16,1.0088
119,16.01.2017 23:00:00.000 GMT+1100,1.01207,1.0123,1.01125,1.01139,5389.46,2017-01-16,2017,01,16,1.0088
120,17.01.2017 00:00:00.000 GMT+1100,1.01139,1.01181,1.01019,1.0116399999999999,4740.8301,2017-01-17,2017,01,17,1.01189
121,17.01.2017 01:00:00.000 GMT+1100,1.01166,1.0119,1.01005,1.01043,5960.1201,2017-01-17,2017,01,17,1.01189
122,17.01.2017 02:00:00.000 GMT+1100,1.01044,1.01168,1.01027,1.01088,5788.9102,2017-01-17,2017,01,17,1.01189
123,17.01.2017 03:00:00.000 GMT+1100,1.0108700000000002,1.01225,1.01073,1.0116100000000001,4297.27,2017-01-17,2017,01,17,1.01189
124,17.01.2017 04:00:00.000 GMT+1100,1.0116100000000001,1.01179,1.01075,1.01106,1976.3199,2017-01-17,2017,01,17,1.01189
125,17.01.2017 05:00:00.000 GMT+1100,1.01106,1.01166,1.01098,1.01156,749.71,2017-01-17,2017,01,17,1.01189
126,17.01.2017 06:00:00.000 GMT+1100,1.01156,1.01156,1.01119,1.01124,1411.01,2017-01-17,2017,01,17,1.01189
127,17.01.2017 07:00:00.000 GMT+1100,1.01124,1.01176,1.01105,1.01135,2356.4199,2017-01-17,2017,01,17,1.01189
128,17.01.2017 08:00:00.000 GMT+1100,1.01144,1.01167,1.01081,1.01112,3394.1699,2017-01-17,2017,01,17,1.01189
129,17.01.2017 09:00:00.000 GMT+1100,1.01083,1.01186,1.01057,1.011,610.79,2017-01-17,2017,01,17,1.01189
130,17.01.2017 10:00:00.000 GMT+1100,1.01112,1.0115,1.01092,1.01115,1427.1,2017-01-17,2017,01,17,1.01189
131,17.01.2017 11:00:00.000 GMT+1100,1.01116,1.01138,1.0099799999999999,1.0111700000000001,3680.22,2017-01-17,2017,01,17,1.01189
132,17.01.2017 12:00:00.000 GMT+1100,1.01116,1.01158,1.01076,1.0111700000000001,3755.4399,2017-01-17,2017,01,17,1.01189
133,17.01.2017 13:00:00.000 GMT+1100,1.01119,1.01119,1.0100799999999999,1.01016,3274.6299,2017-01-17,2017,01,17,1.01189
134,17.01.2017 14:00:00.000 GMT+1100,1.01016,1.01064,1.00939,1.0099200000000002,2782.8101,2017-01-17,2017,01,17,1.01189
135,17.01.2017 15:00:00.000 GMT+1100,1.0099200000000002,1.0100799999999999,1.00831,1.00871,3921.5,2017-01-17,2017,01,17,1.01189
136,17.01.2017 16:00:00.000 GMT+1100,1.00873,1.00873,1.0065600000000001,1.00662,4325.1602,2017-01-17,2017,01,17,1.01189
137,17.01.2017 17:00:00.000 GMT+1100,1.00666,1.00759,1.00629,1.00699,5791.6802,2017-01-17,2017,01,17,1.01189
138,17.01.2017 18:00:00.000 GMT+1100,1.00698,1.00799,1.00635,1.00635,6404.7402,2017-01-17,2017,01,17,1.01189
139,17.01.2017 19:00:00.000 GMT+1100,1.00635,1.0064799999999998,1.00481,1.00525,9367.2998,2017-01-17,2017,01,17,1.01189
140,17.01.2017 20:00:00.000 GMT+1100,1.00525,1.00567,1.00308,1.0035,9951.9199,2017-01-17,2017,01,17,1.01189
141,17.01.2017 21:00:00.000 GMT+1100,1.0035,1.00514,1.00328,1.00348,9072.1602,2017-01-17,2017,01,17,1.01189
142,17.01.2017 22:00:00.000 GMT+1100,1.00348,1.00368,0.99971,1.00037,11952.6104,2017-01-17,2017,01,17,1.01189
143,17.01.2017 23:00:00.000 GMT+1100,1.0003799999999998,1.00251,1.00017,1.00233,12244.8799,2017-01-17,2017,01,17,1.01189
144,18.01.2017 00:00:00.000 GMT+1100,1.00232,1.00336,1.00112,1.0013299999999998,14253.4805,2017-01-18,2017,01,18,1.0016200000000002
145,18.01.2017 01:00:00.000 GMT+1100,1.0013299999999998,1.00145,0.9996299999999999,0.99975,16559.9004,2017-01-18,2017,01,18,1.0016200000000002
146,18.01.2017 02:00:00.000 GMT+1100,0.99977,1.0028299999999999,0.99959,1.00252,13707.5703,2017-01-18,2017,01,18,1.0016200000000002
147,18.01.2017 03:00:00.000 GMT+1100,1.0025700000000002,1.00336,1.00128,1.00276,8950.3496,2017-01-18,2017,01,18,1.0016200000000002
148,18.01.2017 04:00:00.000 GMT+1100,1.00275,1.00296,1.00194,1.00248,6165.0601,2017-01-18,2017,01,18,1.0016200000000002
149,18.01.2017 05:00:00.000 GMT+1100,1.00248,1.00325,1.0024600000000001,1.0026,4096.48,2017-01-18,2017,01,18,1.0016200000000002
150,18.01.2017 06:00:00.000 GMT+1100,1.0025899999999999,1.00261,1.00171,1.0022,5043.6699,2017-01-18,2017,01,18,1.0016200000000002
151,18.01.2017 07:00:00.000 GMT+1100,1.00221,1.00262,1.00204,1.00229,3704.26,2017-01-18,2017,01,18,1.0016200000000002
152,18.01.2017 08:00:00.000 GMT+1100,1.0022799999999998,1.0023,1.00142,1.0014299999999998,1372.0,2017-01-18,2017,01,18,1.0016200000000002
153,18.01.2017 09:00:00.000 GMT+1100,1.0014100000000001,1.00209,1.00116,1.0016,3961.1499,2017-01-18,2017,01,18,1.0016200000000002
154,18.01.2017 10:00:00.000 GMT+1100,1.0016100000000001,1.00304,1.0014100000000001,1.00294,2766.3,2017-01-18,2017,01,18,1.0016200000000002
155,18.01.2017 11:00:00.000 GMT+1100,1.00294,1.00308,1.00206,1.00207,4070.51,2017-01-18,2017,01,18,1.0016200000000002
156,18.01.2017 12:00:00.000 GMT+1100,1.00206,1.00337,1.0018,1.0023799999999998,5335.3599,2017-01-18,2017,01,18,1.0016200000000002
157,18.01.2017 13:00:00.000 GMT+1100,1.0024,1.00348,1.0024,1.0029299999999999,4608.6001,2017-01-18,2017,01,18,1.0016200000000002
158,18.01.2017 14:00:00.000 GMT+1100,1.00292,1.00302,1.0024600000000001,1.00281,3277.97,2017-01-18,2017,01,18,1.0016200000000002
159,18.01.2017 15:00:00.000 GMT+1100,1.0028,1.0030700000000001,1.00245,1.0027,3074.0,2017-01-18,2017,01,18,1.0016200000000002
160,18.01.2017 16:00:00.000 GMT+1100,1.0026899999999999,1.0043799999999998,1.0025700000000002,1.00419,3813.25,2017-01-18,2017,01,18,1.0016200000000002
161,18.01.2017 17:00:00.000 GMT+1100,1.00417,1.0045,1.00348,1.00416,4384.7202,2017-01-18,2017,01,18,1.0016200000000002
162,18.01.2017 18:00:00.000 GMT+1100,1.00417,1.00462,1.00359,1.00427,5608.1602,2017-01-18,2017,01,18,1.0016200000000002
163,18.01.2017 19:00:00.000 GMT+1100,1.00427,1.0045,1.00129,1.0019200000000001,8750.5098,2017-01-18,2017,01,18,1.0016200000000002
164,18.01.2017 20:00:00.000 GMT+1100,1.00199,1.0026899999999999,1.0014299999999998,1.0015100000000001,7014.02,2017-01-18,2017,01,18,1.0016200000000002
165,18.01.2017 21:00:00.000 GMT+1100,1.0015100000000001,1.00314,1.0014,1.00258,7091.8999,2017-01-18,2017,01,18,1.0016200000000002
166,18.01.2017 22:00:00.000 GMT+1100,1.0026,1.00289,1.00159,1.00173,5845.77,2017-01-18,2017,01,18,1.0016200000000002
167,18.01.2017 23:00:00.000 GMT+1100,1.0017200000000002,1.00394,1.0016399999999999,1.0039200000000001,6153.5698,2017-01-18,2017,01,18,1.0016200000000002
168,19.01.2017 00:00:00.000 GMT+1100,1.0038799999999999,1.0045899999999999,1.00319,1.00329,9810.1504,2017-01-19,2017,01,19,1.00748
169,19.01.2017 01:00:00.000 GMT+1100,1.00329,1.00393,1.00158,1.00216,9843.96,2017-01-19,2017,01,19,1.00748
170,19.01.2017 02:00:00.000 GMT+1100,1.00216,1.00272,1.00088,1.0013100000000001,10864.04,2017-01-19,2017,01,19,1.00748
171,19.01.2017 03:00:00.000 GMT+1100,1.0013100000000001,1.0034399999999999,1.00122,1.00274,8671.9297,2017-01-19,2017,01,19,1.00748
172,19.01.2017 04:00:00.000 GMT+1100,1.00274,1.00348,1.00255,1.00318,5720.6401,2017-01-19,2017,01,19,1.00748
173,19.01.2017 05:00:00.000 GMT+1100,1.00316,1.00452,1.00306,1.00419,5034.7798,2017-01-19,2017,01,19,1.00748
174,19.01.2017 06:00:00.000 GMT+1100,1.0042,1.00483,1.0036399999999999,1.0036399999999999,3577.76,2017-01-19,2017,01,19,1.00748
175,19.01.2017 07:00:00.000 GMT+1100,1.00367,1.00746,1.0036399999999999,1.0066899999999999,10315.6797,2017-01-19,2017,01,19,1.00748
176,19.01.2017 08:00:00.000 GMT+1100,1.00671,1.00749,1.00657,1.00731,2785.47,2017-01-19,2017,01,19,1.00748
177,19.01.2017 09:00:00.000 GMT+1100,1.00726,1.0075,1.00665,1.00718,1606.11,2017-01-19,2017,01,19,1.00748
178,19.01.2017 10:00:00.000 GMT+1100,1.00715,1.0082200000000001,1.00685,1.0078200000000002,2055.79,2017-01-19,2017,01,19,1.00748
179,19.01.2017 11:00:00.000 GMT+1100,1.00783,1.00815,1.0071,1.00784,4305.6201,2017-01-19,2017,01,19,1.00748
180,19.01.2017 12:00:00.000 GMT+1100,1.00784,1.00831,1.00736,1.0079,3739.77,2017-01-19,2017,01,19,1.00748
181,19.01.2017 13:00:00.000 GMT+1100,1.00791,1.00803,1.00671,1.00696,3848.9399,2017-01-19,2017,01,19,1.00748
182,19.01.2017 14:00:00.000 GMT+1100,1.0069700000000001,1.00724,1.00631,1.00684,2870.1799,2017-01-19,2017,01,19,1.00748
183,19.01.2017 15:00:00.000 GMT+1100,1.00685,1.00704,1.0065,1.00672,1955.6801,2017-01-19,2017,01,19,1.00748
184,19.01.2017 16:00:00.000 GMT+1100,1.00673,1.00744,1.00672,1.00691,2935.3301,2017-01-19,2017,01,19,1.00748
185,19.01.2017 17:00:00.000 GMT+1100,1.0069299999999999,1.00744,1.00676,1.00682,2720.4399,2017-01-19,2017,01,19,1.00748
186,19.01.2017 18:00:00.000 GMT+1100,1.00683,1.00794,1.0064,1.00671,6631.3599,2017-01-19,2017,01,19,1.00748
187,19.01.2017 19:00:00.000 GMT+1100,1.00672,1.0070700000000001,1.00583,1.0060200000000001,9274.0498,2017-01-19,2017,01,19,1.00748
188,19.01.2017 20:00:00.000 GMT+1100,1.0060200000000001,1.00623,1.00413,1.0056399999999999,9305.5195,2017-01-19,2017,01,19,1.00748
189,19.01.2017 21:00:00.000 GMT+1100,1.0056399999999999,1.00661,1.00536,1.00631,7353.6201,2017-01-19,2017,01,19,1.00748
190,19.01.2017 22:00:00.000 GMT+1100,1.00632,1.00696,1.0058799999999999,1.00591,6252.5601,2017-01-19,2017,01,19,1.00748
191,19.01.2017 23:00:00.000 GMT+1100,1.00594,1.0063,1.00537,1.00544,6588.98,2017-01-19,2017,01,19,1.00748
192,20.01.2017 00:00:00.000 GMT+1100,1.00549,1.01014,1.00492,1.00906,15384.1602,2017-01-20,2017,01,20,1.0062
193,20.01.2017 01:00:00.000 GMT+1100,1.00906,1.01197,1.00886,1.01179,17792.3594,2017-01-20,2017,01,20,1.0062
