,Unnamed: 0,Local time,Open,High,Low,Close,Volume,final_date,year,month,day,oanda_open,Open_sp,High_sp,Low_sp,Close_sp,Volume_sp
0,0,10.01.2017 00:00:00.000 GMT+1100,1.43944,1.43949,1.43759,1.4381,5299.3101,2017-01-10,2017,1,10,,2275.35,2275.849,2273.099,2273.849,1.44
1,1,10.01.2017 01:00:00.000 GMT+1100,1.4381,1.43812,1.43645,1.4375,5046.1099,2017-01-10,2017,1,10,,2273.849,2274.1,2268.849,2271.339,3.4139
2,2,10.01.2017 02:00:00.000 GMT+1100,1.43749,1.43828,1.43619,1.43696,5017.96,2017-01-10,2017,1,10,,2271.399,2274.84,2269.339,2274.339,3.2731
3,3,10.01.2017 03:00:00.000 GMT+1100,1.43696,1.43696,1.4339,1.43464,3694.1001,2017-01-10,2017,1,10,,2274.16,2275.42,2271.84,2273.09,1.4280000000000002
4,4,10.01.2017 04:00:00.000 GMT+1100,1.4346299999999998,1.4354,1.43408,1.43446,2225.6599,2017-01-10,2017,1,10,,2273.11,2274.84,2271.589,2274.089,0.9213
5,5,10.01.2017 05:00:00.000 GMT+1100,1.43445,1.43482,1.4339,1.43482,1261.28,2017-01-10,2017,1,10,,2274.34,2274.589,2271.099,2272.34,1.6216
6,6,10.01.2017 06:00:00.000 GMT+1100,1.43481,1.43516,1.43392,1.43444,1716.79,2017-01-10,2017,1,10,,2272.34,2272.59,2269.099,2270.349,1.8739
7,7,10.01.2017 07:00:00.000 GMT+1100,1.43443,1.43579,1.43439,1.43567,1510.49,2017-01-10,2017,1,10,,2270.599,2272.6,2269.349,2269.599,1.7842
8,8,10.01.2017 08:00:00.000 GMT+1100,1.43567,1.43633,1.4354,1.43623,1011.01,2017-01-10,2017,1,10,,2269.849,2270.1,2269.849,2270.1,0.002
9,9,10.01.2017 09:00:00.000 GMT+1100,1.43623,1.43626,1.43467,1.43515,732.5,2017-01-10,2017,1,10,,2270.1,2270.1,2270.1,2270.1,0.0
